doc_name,query,qa
의약품등+안정성시험기준+질의응답집[민원인+안내서].txt,q1,"Q1안정성시험 자료제출 대상 의약품
{newline}안정성시험자료 제출대상 의약품은 구체적으로 어떻게 되나요 ?
{newline}○ 「의약품의 품목허가 ·신고·심사 규정」 제19조제2항제2호에 따라 안정성시험 자료를  제
{newline}출해야 하는 의약품 및 최소한의 안정성시험 자료 요건은 아래와 같습니다 .
{newline}   1) 신약 : 12개월 장기보존시험 , 6개월 가속시험 , 가혹시험
{newline}   2) 자료제출의약품 중 전문의약품 : 6개월 장기보존시험 및 가속시험
{newline}   3) 동 고시 제25조제2항제3호 의약품 : 6개월 이상의 장기보존시험 및 가속시험
{newline}            < 제25조제2항제3호 의약품 > 
{newline}가. 1989년 1월 1일 이후 제조(수입)품목 허가된 전문의약품으로 신약에 해당하는 의약품 (제형이 
{newline}다른 동일 투여경로의 품목 포함)
{newline}나. 가목을 제외한 전문의약품으로 이미 제조(수입)품목허가를 받은 것과 성분이 동일한 정제, 캡슐
{newline}제, 좌제, 산제, 과립제 , 점이제 , 폐에 적용하는 흡입제 또는 외용제제 . 다만 단일성분의 의약품으
{newline}로서 상용이거나 고가인 의약품 또는 의약품동등성 확보가  필요한 의약품으로서 식품의약품안
{newline}전처장이 고시하는 것
{newline}다. 「의약품동등성시험기준 」 제3조제1항에 의해 생물학적 동등성시험을 실시하여야 하는 경우
{newline}   4) 동 고시 제25조제2항제5호 의약품 : 6개월 이상의 장기보존시험 및 가속시험
{newline}     < 제25조제2항제5호 의약품 >
{newline}제형의 특수성이 인정되는 제제(예: 경피흡수제 , 이식제 , 서방형제제 , 설하정 , 정량용분무제제 중 
{newline}폐에 적용하는 흡입제 , 현탁성 주사제 등)  
{newline}   5) 2) 및 4)에서 주성분의 수화물이 상이한 의약품 : 6개월 이상의 가속시험
{newline}   6) 암로디핀말레산염에 유당을 첨가제로 사용한 의약품 : 신약의 경우에 따름
{newline}   7) 기허가 (신고) 품목과 동일한 주사제 : 6개월 이상의 장기보존시험 및 가속시험
{newline}   8) 전문의약품의 직접 용기·포장의 재질, 종류 변경 : 무균제제의 경우 6개월 이상의 
{newline}장기보존시험 및 가속시험 , 비무균제제의 경우 3개월 이상의 장기보존시험 및 가속
{newline}시험(시행 2021.05.05.)
{newline}"
의약품등+안정성시험기준+질의응답집[민원인+안내서].txt,q2,"Q2신약의 안정성시험기준 (별표 4 ~ 8)
{newline}「의약품등 안정성 시험 기준」 [별표 4] ~ [별표 8]은 신약에만 적용되나요 ?
{newline} 
{newline}○ 「의약품등 안정성시험 기준」 [별표 4] ~ [별표 8]는 ICH 가이드라인 Q1A, Q1B, Q1C, 
{newline}Q1D 및 Q1E를 반영한 것으로 다음과 같습니다 .
{newline}    [별표 4] 신약의 안정성시험 기준 
{newline}    [별표 5] 신약의 새로운 제형 의약품의 안정성 시험
{newline}    [별표 6] 신약의 광안정성시험
{newline}    [별표 7] 신약의 브래케팅 디자인 및 매트릭스 디자인
{newline}    [별표 8] 신약의 안정성 시험자료 평가
{newline}○ 동 고시 제3조제6항, 제4조제3호 및 제5조제4항에 따라 [별표 4] ~ [별표 8]은 신약의 
{newline}경우에 적용됩니다 . 다만, 신약 이외 품목의 안정성시험에서도 해당 내용을 참고하실 수 
{newline}있습니다 .
{newline}"
의약품등+안정성시험기준+질의응답집[민원인+안내서].txt,q4,"Q4안정성시험기간
{newline}의약품등의 안정성시험기준에는 안정성시험기간을 ‘최소 ○개월’처럼 ‘개월’ 단위로 설정하고 
{newline}있으나 ‘주’ 단위로 설정하여 시험한 자료를 제출해도 될까요 ? 예를 들어 6 개월간 시험 자
{newline}료에 대하여 24 주 동안 시험한 자료를 제출하여도 되나요 ? 
{newline}○ 「의약품등의 안정성시험 기준」에 따라 안정성 시험에 대한 기간은 ‘주’ 단위가 아닌 ‘개
{newline}월’ 단위로 설정하여 시험하도록 권고하고 있습니다 . 
{newline}"
의약품등+안정성시험기준+질의응답집[민원인+안내서].txt,q6,"Q6가속시험 중 유의적인 변화 발생 시 제출자료
{newline}가속시험 중인 3개 배치에서 1개 배치에서만 유의성 있는 변화가 나타났습니다 . 이때 추가적으로  
{newline}제출해야 할 자료는 무엇인가요 ?  
{newline}○ 「의약품등의 안정성시험 기준」 제3조제4항에 따라 실온보관의약품의 경우 가속시험에
{newline}서 유의성 있는 변화가 있을 때는 중간조건시험을 실시하도록 규정하고 있습니다 . 시
{newline}험 중인 3개 배치 중 1개 배치에서 유의성이 있는 변화가 발생하였을 경우 가속시험
{newline}과 동일한 3개 배치에 대한 중간조건시험자료를 제출하되 , 가속시험에서의 유의성 있
{newline}는 변화에 대한 고찰자료도 함께 제출해야 합니다 .  
{newline}○ 참고로 , 중간조건시험결과로 사용기간 등을 정하기 위해서는 12개월 이상의 중간조건시험
{newline}자료를 제출해야 합니다 .  
{newline}"
의약품등+안정성시험기준+질의응답집[민원인+안내서].txt,q10,"Q10 원료의약품 사용기간을 재시험기간으로 허가변경
{newline}다음 예시와 같이 허가된 원료의약품의 ‘사용기간 ’을 「의약품의 품목허가 ·신고·심사 규정」 제
{newline}19조제3항에 따라 ‘재시험기간 ’으로 변경하고자 할 경우, 안정성시험 자료의 제출 요건은 어떻
{newline}게 되나요 ?
{newline} 예 1) ‘사용기간 24개월’을 ‘재시험기간 24개월’로 변경 
{newline} 예 2) ‘사용기간 24개월’을 ‘재시험기간 36개월’로 변경
{newline}○ 기허가 (신고) 원료의약품의 사용기간을 재시험기간으로 변경하고자 할 경우, 「의약품등 
{newline}의 안정성시험 기준」에 따른 안정성시험자료를 제출하여 해당 재시험기간 설정의 타
{newline}당성을 입증하여야 합니다 . 
{newline}○ 예 1)과 같이 ‘사용기간 ’을 동일한 기간의 ‘재시험기간 ’으로 변경하거나 , 예 2)와 같이 
{newline}‘사용기간 ’보다 연장된 ‘재시험기간 ’으로 변경하고자 하는 경우, 실제 수행한 장기보존
{newline}시험기간 이내로 재시험기간 설정 또는 장기보존시험과 가속시험 결과에 따라 별표 3 
{newline}(신약의 경우 별표 8)에 따라 재시험기간을 설정하실 수 있으며 , 이를 입증할 수 있는 안
{newline}정성시험자료를 제출하시기 바랍니다 .
{newline}   참고로 , 최초 허가 신청 시 이미 해당 안정성시험자료 제출 및 사용기간 설정의 심사이력
{newline}이 있으신 경우, 허가(신고)변경 업무의 효율성을 위하여 이를 명확히 기재하여 제출해 주
{newline}시기 바랍니다 .
{newline}"
의약품등+안정성시험기준+질의응답집[민원인+안내서].txt,q16,"Q16 완제의약품의 허가변경 시 안정성시험 자료요건
{newline}제25조제2항제3호에 따른 제네릭의약품의 생물학적동등성시험 수준의 변경 시 안정성시
{newline}험 자료제출 요건은 어떻게 되나요 ?
{newline}○ 「의약품의 품목허가 ·신고·심사 규정」 제25조제2항제3호에 해당하는 의약품의 생물학적
{newline}동등성시험 수준의 변경 시, 제7조제3호나목 4)에 따라 6개월 이상의 장기보존시험 및 
{newline}가속시험자료를 제출하여야 합니다 . 
{newline}
{newline}Ⅴ 용기 재질·종류 변경 시 안정성시험 자료 
{newline}"
의약품등+안정성시험기준+질의응답집[민원인+안내서].txt,q17,"Q17 완제의약품의 포장 재질별 안정성시험 자료 요건
{newline}병 (HDPE) 포장으로 허가받은 제네릭의약품의 포장을 블리스터 (Alu-Alu) 포장으로 변경
{newline}하고자 합니다 . 동일 성분 제네릭의약품으로 병 포장과 블리스터 포장이 모두 허가 예가 
{newline}있는 경우, 안정성시험 자료의 제출이 필요한가요 ? 
{newline}○ 「의약품의 품목허가 ·신고·심사 규정」 제19조제2항제2호 개정(2020.05.04.) 에 따라 
{newline}2021.05.05. 부터 전문의약품 제네릭의 직접 용기ㆍ포장의 재질이나 종류를 변경하고자 
{newline}하는 경우에는 안정성 시험자료 또는 기타 공인할 수 있는 명확한 입증자료를 제시
{newline}하여야 합니다 . 
{newline}"
의약품등+안정성시험기준+질의응답집[민원인+안내서].txt,q18,"Q18 전문의약품의 용기 재질·종류 변경 시 안정성시험 자료요건
{newline}전문의약품의 직접 용기·포장의 재질 및 종류 변경시 세부적인 안정성시험 자료제출 요건
{newline}은 어떻게 되나요 ?
{newline}○ 무균제제는 3배치, 6개월 이상의 장기보존시험과 가속시험자료를 제출해야 하며, 비무
{newline}균제제는 2배치, 3개월 이상의 장기보존시험과 가속시험자료를 제출해야 합니다 . 다만, 
{newline}변경 전후 용기 적합성 (보호성 , 상호작용 등)이 동등이상임을 입증하는 경우, 안정성시
{newline}험자료 중 일부를 생략할 수 있습니다 . 
{newline}○ 전문의약품의 용기 재질·종류 변경시 품질 영향을 고려하여 제출해야 하는 세부적인 
{newline}자료요건은 다음과 같습니다 . 
{newline}제형 변경 사례 제출자료
{newline}무균 1. 변경 후 용기의 보호성  
{newline}등이 동등 이상이고 
{newline}상호작용 위험이 없는 
{newline}경우§ 변경 전후 용기 보호성이 동등이상이고 , 상호작용 
{newline}위험이 없음을 입증하는 자료1) 및 변경 후 용기·포장에 
{newline}관한 자료(3.2.P.2.4, P.7)
{newline}§ 2배치의 3개월 이상 장기보존 및 가속시험 자료, 실생산 
{newline}1배치 장기보존시험 이행서약 (3.2.P.8) 
{newline}§ 필요시 허가사항의 성상(용기), 제조방법 (직접용기재질 ) 
{newline}변경 사항
{newline}2. 그 외 § 변경 후 용기·포장에 관한 자료(3.2.P.2.4, P.7) 
{newline}§ 3배치의 6개월 이상 장기보존 및 가속시험 자료, 실생산 
{newline}1배치 장기보존시험 이행서약 (3.2.P.8) 
{newline}§ 필요시 허가사항의 성상(용기), 제조방법 (직접용기재질 ) 
{newline}변경 사항
{newline}비무균 1. 고 형 제 제 로  주 성 분, 제 형, 
{newline}투 여 경 로 가  동 일 한  기 허 가 
{newline}의 약 품 에 서  사 용 예 가 
{newline}확 인 되 는  용 기 재 질 로 의 
{newline}변 경  (기허가 동일 성분 
{newline}다른 함량 품목 용기와 
{newline}동일한 경우 등)§ 기허가 사용예를 확인할 수 있는 자료
{newline}§ 변경 후 용기·포장에 관한 자료(3.2.P.2.4, P.7) 
{newline}§ 실생산 1배치 장기보존시험 계획서  및 이행서약 (3.2.P.8)
{newline}§ 필요시 허가사항의 성상(용기), 제조방법 (직접용기재질 ) 
{newline}변경 사항
{newline}2. 고형제제로 용기·포장 
{newline}종류는 동일하고 , 
{newline}보호성이 동등이상인 
{newline}재질로 변경하는 경우 § 변경 전후 용기 보호성이 동등이상임을 입증하는 자료1) 
{newline}및 변경 후 용기·포장에 관한 자료(3.2.P.2.4, P.7)
{newline}§ 실생산 1배치 장기보존시험 계획서  및 이행서약 (3.2.P.8)
{newline}§ 필요시 허가사항의 성상(용기), 제조방법 (직접용기재질 ) 
{newline}변경 사항
{newline}3. 그 외 § 변경 후 용기·포장에 관한 자료(3.2.P.2.4, P.7) 
{newline}§ 2배치의 3개월 이상 장기보존 및 가속시험 자료
{newline}§ 필요시 허가사항의 성상(용기), 제조방법 (직접용기재질 ) 
{newline}변경 사항
{newline}  1) 빛, 반응성기체 , 수분, 미생물 오염으로부터 보호성에 관한 비교자료 및 의약품 성분과 용기포
{newline}장 물질간의 상호작용이 없음을 확인할 수 있는 자료
{newline}*의약품용기및포장적합성평가가이드라인및해설서참조
{newline}   ※ 기타 안정성시험에 관한 사항은 ‘의약품등의 안정성시험 기준’에 따름
{newline}"
의약품등+안정성시험기준+질의응답집[민원인+안내서].txt,q19,"Q19 용기 재질·종류 변경 시 용기 보호성 동등이상 입증 자료
{newline}보호성 등이 동등이상임을 입증하는 자료의 구체적 요건은 어떻게 되나요 ?
{newline}○ 의약품 또는 용기·포장의 특성에 따라 빛에 대한 노출, 용매 손실, 산소 등 반응성 기체에 대한 
{newline}노출, 수증기 흡수 및 미생물 오염 등으로부터 보호성에 대한 변경 전후 비교자료를 제출하시
{newline}기 바랍니다 .
{newline}    * 의약품 용기 및 포장 적합성 평가 가이드라인 해설서 참조
{newline}"
의약품등+안정성시험기준+질의응답집[민원인+안내서].txt,q20,"Q20 용기 재질·종류 변경 시 상호작용 평가 자료
{newline}상호작용의 위험이 없음을 입증하는 자료의 구체적 요건은 어떻게 되나요 ?
{newline}○ 의약품 또는 용기·포장의 특성에 따라 용기·포장으로부터 의약품으로 이행되는 화학물질이 없고, 
{newline}용기·포장에 의약품의 흡수, 흡착 등에 따른 손실이 없음을 입증하는 자료 등을 제출하시기 바
{newline}랍니다 .  
{newline}    * 의약품 용기 및 포장 적합성 평가 가이드라인 및 해설서 참조
{newline}"
의약품등+안정성시험기준+질의응답집[민원인+안내서].txt,q22,"Q22 용기 재질·종류 변경 시 동등성 인정 기준 및 사용기간 인정 범위
{newline}제출한 안정성시험 결과가 변경전과 동등하다는 기준은 무엇인가요 ? 또한 동등한 경우 사용기간 
{newline}인정 범위는 어떻게 설정하나요 ?
{newline}○ 변경 전후의 안정성시험 (장기보존 및 가속)의 시간에 따른 변화를 비교하여 동등 여부를 사례
{newline}별로 심사합니다 . 동등한 경우, 기존의 사용기간을 인정합니다 .
{newline}"
의약품등+안정성시험기준+질의응답집[민원인+안내서].txt,q25,"Q25 안정성시험 결과보고서 주요내용
{newline}안정성시험자료를 제출할 때 결과보고서에 포함되어야 하는 내용은 무엇인가요 ?
{newline}○ 안정성시험자료는 「의약품등 안정성시험기준 」에 따라 적합하게 실시한 자료를 원칙
{newline}으로 하며 동 고시 제6조 제1항에 따라 다음과 같은 내용을 포함하여 작성하고 , 시험
{newline}기초자료 (크로마토그램을 포함한 시험내용을 검토할 수 있는 자료)를 첨부하시기 바랍
{newline}니다. 다만, 시험기초자료는 시험법 밸리데이션 자료로 대체할 수 있음을 알려드립니다 .
{newline}  1. 시험기관의 명칭, 소재지 , 시험에 사용된 주요설비 등 시설에 관한 사항 
{newline}  2. 시험책임자의 성명, 직책, 시험경력 및 자격면허 사항
{newline}  3. 제품명 , 첨가제를 포함한 원료약품의 분량, 용기 및 포장형태 , 제조일자 , 생산량 및 
{newline}제조번호 
{newline}  4. 시험기간 및 보존(시험)조건
{newline}  5. 시험결과에 대한 시험책임자의 종합의견
{newline}제·개정 이력
{newline}연번 제·개정번호 승인일자 주요내용
{newline}1안내서 -0220-01 2016.12. 제정
{newline}2안내서 -0220-02 2021. 4. 개정“「의약품등 안정성시험기준 」질의응답집 ” 
{newline}발 행 일
{newline}발 행 인
{newline}편 집 위 원 장
{newline}편 집 위 원
{newline}발 행 처2021월 4월 
{newline}서 경 원
{newline}박 윤 주
{newline}김 미 정,우 선 욱,김 영 림,강 현 경,강 나 루,
{newline}서 재 욱,하 성 진,김 우 성,정 수 양,김 지 은,
{newline}박 혜 진,박 초 롱
{newline}식품의약품안전평가원 의약품심사부 의약품규격과"
